player_id,match_id,session_duration,kills,deaths,assists,shots_fired,shots_hit,accuracy,headshots,avg_reaction_time_ms,avg_speed,max_speed,resources_collected,damage_done,suspicious_file_change,label
15,5931,3099,23,16,14,232,84,0.3620689655172414,5,320.13971554680495,4.0981489372077196,6.998738069490404,444,3682,0,0
1078,1085,1584,11,15,3,104,82,0.7884615384615384,4,191.02362069283524,5.964338654637626,8.671469604624624,294,1326,0,0
2471,2260,3174,7,14,5,187,114,0.6096256684491979,6,299.6287731848247,7.131477335124799,8.864839252412583,307,3360,0,0
2772,2025,2375,15,10,12,110,24,0.21818181818181817,1,434.373340074915,5.68216095444462,6.791105172451825,477,4209,0,0
4386,3750,3469,45,4,1,54,44,0.8148148148148148,30,82.77454621629005,12.087758633174365,18.235284787511493,1130,11414,1,1
3902,7224,922,12,6,8,231,47,0.20346320346320346,18,327.4982113502117,6.437872257373029,8.403746625414175,375,1074,0,0
1347,8073,2334,17,8,2,240,77,0.32083333333333336,9,166.6167366904569,6.490566827442789,7.518183829614719,144,1965,0,0
695,5890,573,24,16,3,252,78,0.30952380952380953,6,222.82634463732285,5.123433378508989,7.030263479998334,391,1169,0,0
1916,9079,1423,0,16,10,269,34,0.12639405204460966,8,149.37515741473243,6.276470912131324,9.78810064299913,336,3004,0,0
4098,6816,2696,39,2,7,196,165,0.8418367346938775,136,37.690449794581596,9.621445634790314,14.68023804361863,1024,11237,1,1
2311,1858,2698,16,3,11,223,18,0.08071748878923767,14,304.7121646921433,6.6987135194650484,7.709106746757643,85,856,0,0
933,9938,3191,14,0,6,50,49,0.98,19,294.65941736036257,6.141894122858639,8.180215845205824,135,145,0,0
630,4602,914,7,12,4,248,111,0.4475806451612903,1,229.0003011436652,5.207915524531348,7.186233694447728,75,4188,0,0
3992,3017,3517,5,4,8,227,103,0.45374449339207046,12,282.87283133445817,3.496315888303183,4.6536475127450165,466,3533,0,0
1850,4695,1351,19,10,5,202,69,0.3415841584158416,19,246.6546253163781,5.925121672421024,7.618646285985151,280,903,0,0
155,2804,641,1,4,11,98,69,0.7040816326530612,7,266.54401161072286,6.333528961608924,8.93240232126293,430,4253,0,0
2884,3237,2540,4,18,12,68,23,0.3382352941176471,17,229.21479008864273,5.295605386185084,7.024700823157731,217,2927,0,0
1668,8170,3370,16,19,10,280,112,0.4,15,308.16410663971044,5.475264579197599,8.044841340023677,347,906,0,0
492,1193,1602,3,0,14,235,99,0.42127659574468085,12,196.78892448322463,6.495211222477399,9.38752248299526,278,1053,0,0
4755,1815,2539,32,1,5,144,122,0.8472222222222222,68,98.3692038341505,8.9342459418688,15.276112971795754,873,7623,1,1
2623,2212,1763,13,18,0,258,51,0.19767441860465115,10,290.69535587198345,5.822761056876458,8.49167264128395,191,3319,0,0
1194,5960,2951,14,6,1,70,25,0.35714285714285715,9,238.2568366179501,5.100691900861916,7.7551627869159265,361,660,0,0
1181,2549,3566,8,3,12,129,34,0.26356589147286824,5,260.14999514528995,4.773548809624642,5.800878641271247,496,924,0,0
4883,6988,3342,26,1,9,191,170,0.8900523560209425,145,79.39939163974923,10.666687783707696,16.433359622185748,1094,9803,1,1
4707,7028,1510,56,1,5,204,182,0.8921568627450981,98,68.4057150296509,7.970220402635906,12.700856738293202,1372,7499,1,1
3564,7003,1094,11,10,9,66,31,0.4696969696969697,7,243.9993331685743,6.350093702662036,8.083959937296889,161,718,0,0
4590,5607,1748,36,3,7,138,112,0.8115942028985508,80,76.95990105149471,9.948976587218546,14.378060792542712,543,6549,1,1
1759,7691,2145,5,9,3,183,95,0.5191256830601093,8,325.61828986856347,4.341430842453669,6.331220904981094,323,4719,0,0
3838,5837,2916,7,12,14,183,90,0.4918032786885246,3,281.28456855544056,5.74107999919922,7.484738941151408,301,4803,0,0
4486,6773,857,33,4,0,155,126,0.8129032258064516,101,101.2071458675116,8.613961366317255,12.385885317455177,686,5613,1,1
18,1262,3362,15,19,11,193,99,0.5129533678756477,16,233.77545210855533,5.294133282904495,8.985780556764475,86,4190,0,0
2149,1637,442,12,17,7,93,29,0.3118279569892473,14,158.8732828156699,4.412066541370925,5.961436920724479,319,3192,0,0
2621,2627,3195,8,18,0,205,25,0.12195121951219512,17,175.1277549900965,5.455684595574177,9.176116822650757,476,437,0,0
2581,8963,2420,21,5,5,131,16,0.12213740458015267,13,169.79305288961845,5.126395362090432,6.506006012346888,349,2060,0,0
4682,8467,902,42,4,4,208,181,0.8701923076923077,91,58.40382899236569,8.315712289044358,13.622059629542385,1339,7465,1,1
1740,2311,2463,11,0,2,188,78,0.4148936170212766,10,285.7804533986545,5.106763590837154,6.16174209647275,251,2245,0,0
1453,2925,2705,18,13,2,104,30,0.28846153846153844,3,304.66226768450315,5.35399354309917,6.8064818560822555,491,100,0,0
4241,2410,3148,40,3,4,208,194,0.9326923076923077,143,45.98989838923687,8.333527141657392,11.894637550199498,547,9505,1,1
4446,4106,880,54,1,7,151,135,0.8940397350993378,71,55.1061257384865,9.200897974252083,14.926388119555519,1198,11178,0,1
4765,8719,1311,26,1,0,246,232,0.943089430894309,190,104.81751635889904,7.915516874193148,12.219510050504898,879,5611,0,1
3768,6389,759,7,16,13,56,14,0.25,8,232.00080374582774,5.21917791236177,6.290834767649521,153,1407,0,0
1199,2649,1001,20,9,8,70,29,0.4142857142857143,14,197.42330455883473,4.052291351432331,6.179057973462102,281,341,0,0
1617,2041,2336,22,10,12,99,11,0.1111111111111111,10,238.72201276527883,6.715884188133597,7.725257237075711,62,1438,0,0
238,1475,3370,23,19,8,54,26,0.48148148148148145,13,250.93901521582245,6.153711880256194,7.434729142373924,357,4777,0,0
2436,3944,2690,8,5,8,50,44,0.88,3,305.7565125916408,6.9094494831021676,9.051957123650595,155,403,0,0
4846,8564,1344,33,4,5,207,193,0.9323671497584541,104,59.26591641026702,10.718872725476459,18.005983268090006,694,6042,1,1
3121,9587,2052,14,2,8,229,35,0.15283842794759825,6,251.7800983952517,5.4478024945371395,6.915703848590569,326,320,0,0
1603,2532,3573,0,5,5,234,94,0.4017094017094017,2,180.95335698106453,5.0885855578963515,7.981316850481585,88,944,0,0
2905,8967,3371,2,15,1,122,90,0.7377049180327869,10,305.52620498729164,5.016578895441905,6.2247688817979085,148,3993,0,0
2106,8574,1985,3,5,2,137,110,0.8029197080291971,16,271.2459801196842,7.17665080276136,9.948709241908116,373,2938,0,0
4770,3495,2664,37,4,9,230,220,0.9565217391304348,174,42.86932684243945,11.303301231420562,17.605311225470118,856,10566,1,1
824,5431,967,1,13,2,90,13,0.14444444444444443,1,260.2258001405613,5.004703929118931,6.523164083488288,442,2359,0,0
1243,2120,1651,11,10,14,210,99,0.4714285714285714,0,261.7161646589957,6.265996349810396,8.174184481379518,385,3687,0,0
857,6718,947,11,1,12,70,64,0.9142857142857143,3,279.64061174171434,6.918918071912684,9.799269523068219,79,1408,0,0
2829,8710,2388,18,18,14,100,50,0.5,8,264.24910461498735,5.5898885574927535,9.119706027686991,305,1578,0,0
793,9676,2620,2,19,6,180,72,0.4,17,217.45929963789663,4.738569832901204,8.72683601469474,353,3595,0,0
1091,7385,3150,4,8,8,80,70,0.875,1,221.41115456953062,3.64492133651326,4.9888411672703805,127,401,0,0
2505,9637,1952,23,7,5,242,12,0.049586776859504134,6,237.804612877055,4.72290684653083,6.993639003275992,166,1124,0,0
2801,5117,375,4,11,1,82,81,0.9878048780487805,4,212.22583032315418,5.443338457586761,7.071926662454308,75,960,0,0
1122,1135,2227,22,10,5,283,89,0.31448763250883394,0,301.96566143878886,6.2536361695107425,9.761589516791167,434,4227,0,0
1999,7766,1650,8,18,6,163,58,0.3558282208588957,8,176.00723284903881,5.698643551387401,7.628643585022036,404,4264,0,0
2075,6850,1992,2,12,8,244,58,0.23770491803278687,17,239.26040524570126,5.942481440768472,9.601874485320058,399,4468,0,0
1134,7506,1648,18,7,6,286,52,0.18181818181818182,15,313.11226664110563,6.490412558749587,10.16950243300749,386,2510,0,0
4059,6003,3026,47,0,2,129,113,0.875968992248062,66,82.89428838624133,9.169350746623456,16.520401679917413,817,8970,1,1
2974,5594,2658,7,6,2,84,48,0.5714285714285714,18,195.5048585551567,4.613067991435049,7.415692667720832,388,2152,0,0
3807,1888,1004,8,1,4,171,98,0.5730994152046783,18,211.76416120349748,6.682794584232211,8.678358190405092,443,4574,0,0
331,5383,1217,17,17,7,188,70,0.3723404255319149,10,250.06898255039926,4.223227047868914,7.295878977521382,394,2605,0,0
2138,3764,1009,4,11,7,155,105,0.6774193548387096,11,256.83526613786313,5.446037339935266,8.883223065173407,435,209,0,0
551,4259,918,15,3,8,105,44,0.41904761904761906,15,317.9291434808914,5.145821244464299,6.56997190711332,71,3899,0,0
4258,1900,3432,44,4,0,134,113,0.8432835820895522,64,82.59452982996386,9.481181082625541,16.80052239998222,503,8244,0,1
3585,5867,1301,9,18,12,153,58,0.3790849673202614,0,204.42829307060586,6.3230113569242725,8.421832994176842,409,4579,0,0
4884,8546,2644,46,0,0,244,233,0.9549180327868853,194,104.50253784042994,9.462045178208593,15.006327624870378,568,6241,0,1
4606,5722,1044,25,2,1,173,159,0.9190751445086706,148,59.12715097364064,8.872700743931661,13.577183419346202,1289,11500,1,1
294,3555,2113,3,0,2,51,38,0.7450980392156863,9,185.1988189874304,6.007081258759548,9.82425254666111,454,1371,0,0
2233,5661,1533,1,11,7,179,99,0.553072625698324,1,296.290232079803,5.418087704274392,7.091029432191747,181,1326,0,0
2475,4286,2892,20,11,12,175,54,0.30857142857142855,0,237.2553745556368,4.962174410460892,8.804051727602692,355,4492,0,0
2856,5660,2486,20,10,6,190,99,0.5210526315789473,0,204.38890827019375,7.440009409240935,10.836270277691117,285,4316,0,0
1147,4708,960,6,18,2,221,115,0.5203619909502263,18,244.01705487634248,7.014280735720484,9.303929010095029,207,3136,0,0
2994,2962,463,9,8,9,167,51,0.30538922155688625,1,250.02529508599807,4.953700687443318,7.1380468862539725,57,2103,0,0
2900,2685,2546,0,4,1,79,63,0.7974683544303798,13,203.3990868262487,5.219942678815534,8.260536381385126,236,1450,0,0
1452,6906,1750,2,16,9,51,20,0.39215686274509803,2,281.1617948319409,7.137121790001705,8.567051898828538,306,3818,0,0
4132,8829,1891,28,2,2,124,101,0.8145161290322581,86,72.88216199513592,9.760152016648407,14.623538821121961,1472,10019,1,1
3942,1724,3192,23,5,13,74,44,0.5945945945945946,11,213.00160800505446,4.687415447300854,7.199665815659312,101,2391,0,0
3609,1026,1691,22,7,8,281,88,0.31316725978647686,10,237.16012681673848,3.2583592908318715,7.0490784090875485,227,4195,0,0
1658,3400,676,6,5,5,220,64,0.2909090909090909,12,302.4174112615043,6.0615484635362336,8.94019343611187,196,1109,0,0
88,3768,2351,13,8,7,163,90,0.5521472392638037,1,182.59072889471435,6.243264094022715,7.661332316241188,284,2641,0,0
2165,4006,654,4,15,11,162,56,0.345679012345679,18,118.66576220006942,5.337043689194159,9.008032265221265,331,237,0,0
3920,7072,411,9,17,4,241,108,0.44813278008298757,17,331.23921722711293,4.6880218378837695,5.777004068576613,300,3132,0,0
1349,4572,1730,3,4,1,176,76,0.4318181818181818,9,274.80275122258934,5.2425932196816465,7.751043767052223,244,2709,0,0
872,9031,1005,13,2,6,151,32,0.2119205298013245,14,270.549510143875,6.02728653969195,8.205491882364633,65,4682,0,0
914,4524,311,5,1,10,226,48,0.21238938053097345,6,363.97083684256813,4.804510710902592,6.08965008688765,103,4049,0,0
4563,2855,2797,35,3,6,72,63,0.875,43,117.74426860329663,8.347410578340853,15.602545742564889,1490,7927,0,1
773,5511,1813,8,19,2,197,83,0.4213197969543147,13,280.74560770786775,6.028707921363731,7.2071484106889,413,2390,0,0
1058,5927,976,7,3,14,125,70,0.56,4,203.84129022640025,6.036646578470928,8.825802833680616,312,3954,0,0
1971,2600,655,20,17,6,173,73,0.42196531791907516,3,247.52174263159355,4.7819299035147225,6.581017291566778,93,399,0,0
3213,9635,3087,10,9,0,246,109,0.44308943089430897,3,308.7340566264016,4.7128534044700965,6.827941404258523,370,199,0,0
1025,6973,2596,8,11,2,131,31,0.2366412213740458,17,247.92616708557074,5.68650781224007,7.773394110008775,123,4946,0,0
1491,7917,1114,8,7,8,216,27,0.125,9,261.5357161263078,5.977270438300424,9.28305962177125,153,1052,0,0
2272,3422,1776,19,16,13,85,17,0.2,5,149.42543372690898,6.429189561547711,7.562356565168464,266,356,0,0
4963,7923,480,40,4,7,249,235,0.9437751004016064,183,54.239907500137335,7.8691366825191205,15.161703221393298,1227,5069,1,1
1012,7004,535,23,16,14,257,72,0.2801556420233463,12,350.00538459426673,4.717242991120623,7.199620214544435,489,2156,0,0
3677,6934,3042,24,17,0,178,108,0.6067415730337079,7,243.45190085216376,4.555330993384239,6.344109794097379,215,2149,0,0
2094,2903,2282,15,8,0,157,69,0.4394904458598726,2,202.0363238695152,6.20582901832476,9.341782956262408,333,2372,0,0
3042,9911,2806,4,13,10,228,51,0.2236842105263158,14,190.92734397212013,4.997514909065064,7.559258117691615,164,169,0,0
2638,3713,474,19,4,0,221,29,0.13122171945701358,10,271.5604778417486,5.633593243565257,8.031109160322995,328,3423,0,0
891,6229,659,13,7,11,86,30,0.3488372093023256,14,301.4305155651689,4.756140610877084,6.737804160361446,261,3710,0,0
4855,8111,691,39,4,8,95,91,0.9578947368421052,78,120.77333736179742,11.49642795118901,17.88034449746129,766,8811,0,1
854,1839,1014,22,17,2,52,37,0.7115384615384616,12,236.68382838285763,5.31712449882239,9.06754423304672,299,4766,0,0
180,5183,3499,21,10,4,93,86,0.9247311827956989,0,155.0411806042266,5.578429399018643,8.27349537759569,462,1404,0,0
4395,7988,1043,44,0,2,68,56,0.8235294117647058,46,86.8509654728074,6.58096594494266,11.505754165935482,1228,4344,0,1
1405,4943,2827,0,13,11,138,15,0.10869565217391304,3,198.90091713261785,6.78634071463941,9.085871861567071,176,491,0,0
1873,6431,761,1,9,4,237,36,0.1518987341772152,3,230.62282427421647,5.908910655852797,9.206549030902366,483,1586,0,0
2464,7813,1299,19,1,11,190,24,0.12631578947368421,19,105.29074712142082,6.692769001647097,8.995619556307553,162,1742,0,0
1966,1107,1770,12,3,8,68,54,0.7941176470588235,13,333.6871876991712,6.9663118029178595,8.62172309597625,232,2806,0,0
2944,4583,3225,6,19,11,178,77,0.43258426966292135,4,279.5258460169548,5.58811234740321,8.215651044519655,464,3430,0,0
1400,8679,2414,21,4,11,165,94,0.5696969696969697,10,222.1363206818065,3.2401078260940244,5.520480736617583,165,1056,0,0
393,3172,1743,20,9,13,152,33,0.21710526315789475,13,268.81608885155913,5.81121589795149,7.2632783589539915,85,1808,0,0
1079,1689,902,17,19,11,73,56,0.7671232876712328,12,277.7236421927334,6.177701094066044,10.141627056998153,118,4226,0,0
1335,8921,3263,18,6,4,81,16,0.19753086419753085,9,219.4917164756122,6.092834170633075,8.327397828935737,360,4702,0,0
2262,8241,3513,6,3,0,99,19,0.1919191919191919,10,236.77154836978406,2.870129164740901,4.372247719361309,499,4987,0,0
1501,6136,2567,22,6,11,117,38,0.3247863247863248,12,174.6538850430993,5.646214796377559,9.04035454488802,223,4761,0,0
3547,1250,3200,5,15,4,113,61,0.5398230088495575,5,151.39441273801413,5.6164787750309175,9.277769023788604,273,4914,0,0
2425,6371,1078,12,18,3,261,70,0.2681992337164751,2,300.31203736558183,6.318908306347284,9.009114834266367,251,1348,0,0
1532,5069,2677,17,6,4,157,69,0.4394904458598726,9,244.0791606521262,6.562782335208213,8.052448593042008,103,235,0,0
2741,3819,1114,8,7,9,180,28,0.15555555555555556,6,301.63390394785245,6.220131853218216,7.3174151719892855,117,4261,0,0
2093,5109,1397,15,7,1,56,24,0.42857142857142855,18,227.5357326032096,4.531916410846172,6.013603544270701,263,2190,0,0
3301,8083,1046,9,14,6,263,85,0.3231939163498099,3,278.83440108907797,6.050046634317066,8.219341259904851,231,4638,0,0
1161,4999,2485,15,2,8,92,90,0.9782608695652174,9,225.07009821629129,4.737059316667885,6.7265067432369685,408,801,0,0
700,1037,2924,12,0,4,74,35,0.47297297297297297,8,404.4944803843192,5.7802055410501945,7.6307271118630124,480,4251,0,0
256,1539,857,21,0,3,281,63,0.22419928825622776,10,222.79429989429036,5.337207093927706,6.671743730891535,187,2200,0,0
3661,9305,1727,11,4,3,53,38,0.7169811320754716,18,244.83486081802954,6.0112357322611425,9.166836353138487,158,2676,0,0
432,8080,1491,17,8,5,243,34,0.13991769547325103,10,299.69648785608257,4.591793817711429,5.66363261352288,191,2981,0,0
2517,3701,3020,16,17,2,178,77,0.43258426966292135,3,289.48531638118766,5.069057677463481,6.487308638660266,74,1810,0,0
4124,6974,2416,39,0,0,208,169,0.8125,149,43.31115134851799,6.803716167312006,9.984166261945699,796,11668,1,1
672,9853,2593,7,13,8,69,42,0.6086956521739131,1,302.6484847340714,5.423486397390926,6.544330317592867,57,371,0,0
2797,2216,2242,23,15,3,287,29,0.10104529616724739,5,233.7189358425002,4.894322787242822,8.022837163198796,274,3050,0,0
2895,1992,1438,22,13,10,239,25,0.10460251046025104,13,262.8628023514668,5.691007634295468,8.91875130441036,50,3493,0,0
711,3666,2582,16,5,10,257,28,0.10894941634241245,16,296.51844455793,4.033313587414107,5.484947351600781,103,1064,0,0
4528,7583,1380,57,4,8,249,226,0.9076305220883534,197,60.93631322873523,7.785951670544593,13.795214332707495,717,8713,1,1
3098,6391,401,10,10,6,285,44,0.1543859649122807,15,304.5986974736075,5.158948418886663,7.786088524836864,109,365,0,0
1077,5988,1893,18,8,3,250,87,0.348,6,338.1809603875395,6.363087786005247,10.333663153760263,416,3091,0,0
3798,2102,376,14,10,5,93,12,0.12903225806451613,6,130.33943679377876,5.115297491524894,8.35339743481426,300,2874,0,0
3259,2643,2293,1,9,3,173,119,0.6878612716763006,5,250.2816594191074,8.643261448148397,10.591291504583543,415,4487,0,0
692,3586,1843,21,0,12,138,27,0.1956521739130435,15,258.98111363159614,6.845147620452415,8.238387205566523,356,370,0,0
1661,4953,869,16,12,11,254,27,0.1062992125984252,11,252.76040044961667,4.57015205160735,7.113658546178626,326,3139,0,0
3607,7635,1803,6,11,13,73,61,0.8356164383561644,12,261.79174604026764,7.055546307156114,10.838243832675078,461,4708,0,0
4190,2557,860,37,0,2,146,136,0.9315068493150684,115,55.892833695939714,9.964115481073907,17.290348595778788,1165,10674,1,1
4118,1558,3097,35,4,4,184,174,0.9456521739130435,153,53.63712814141113,7.510456817349234,12.461836354191902,1067,5913,1,1
489,3007,324,17,19,11,82,68,0.8292682926829268,15,233.90037363532025,4.9922768866968585,8.476206277203612,475,3965,0,0
4267,6927,2783,51,1,2,179,143,0.7988826815642458,119,144.45249397252735,9.004885863204496,16.592628901387428,1034,11698,1,1
3288,2540,2315,23,0,1,54,34,0.6296296296296297,14,219.95146762867466,4.96584814261643,7.094972763564005,375,2115,0,0
1683,3823,459,9,2,10,182,20,0.10989010989010989,8,234.00995811259548,4.482063370936122,6.822990079144339,425,3360,0,0
3884,7139,3254,6,18,2,171,66,0.38596491228070173,15,245.36224498562763,5.368366217254936,7.005325756949434,380,3733,0,0
4358,6826,2090,51,3,9,220,215,0.9772727272727273,211,79.85841739996692,9.51990762858704,17.255558429645532,728,4344,0,1
1554,5987,3159,23,10,9,91,56,0.6153846153846154,18,163.10969832499296,5.000984164882415,6.457796221899308,436,202,0,0
4178,3393,3274,41,2,8,114,99,0.868421052631579,80,55.380915798776954,6.755683449862022,13.410786043166091,1105,9910,1,1
2054,6391,3192,3,10,4,283,77,0.27208480565371024,7,188.85812673219667,5.553359864525675,9.52636178480579,490,2476,0,0
3672,7503,1863,17,18,5,294,56,0.19047619047619047,8,247.01625875582207,6.36074242523694,9.754846857630465,127,2996,0,0
362,5939,1196,12,7,14,216,99,0.4583333333333333,8,221.27265119330602,5.08013653891368,6.427240493454587,394,1711,0,0
4781,2433,1983,33,3,7,114,92,0.8070175438596491,70,112.03854851170509,10.535220758119923,15.026858698724995,1333,9529,0,1
3973,6431,2359,0,10,0,131,27,0.20610687022900764,18,308.9591790016921,5.435741074750335,7.770276157631583,276,1957,0,0
401,7331,2974,19,14,4,234,95,0.405982905982906,12,231.92686166530072,5.916446038101452,7.2930954077968835,347,957,0,0
3971,7427,1797,12,12,8,151,87,0.5761589403973509,9,209.4911499975216,6.291151526104811,9.575774293993081,426,2923,0,0
163,3530,1145,24,12,4,218,15,0.06880733944954129,1,275.387883515575,5.553988418445793,7.8514820534361895,190,642,0,0
4405,8703,2533,22,0,9,150,145,0.9666666666666667,142,77.66174397541812,9.30446954866074,13.293834388888909,673,7684,0,1
1017,6267,1773,5,12,8,217,108,0.4976958525345622,8,381.8599099566271,6.989577458847579,9.165106497646136,327,2691,0,0
202,8239,1147,14,14,13,104,18,0.17307692307692307,7,112.0201300363558,6.5633748495709305,9.236835425358535,435,2922,0,0
3169,8348,2802,15,3,7,229,42,0.18340611353711792,8,183.66186509171376,2.8756228429399684,6.3766981276656844,298,2044,0,0
0,8270,3219,14,10,7,229,102,0.44541484716157204,6,204.1586578090814,5.375852819727232,7.753599495624833,422,3271,0,0
2934,7022,1040,8,19,7,243,112,0.4609053497942387,8,247.08694653102407,5.618364570294405,7.498337258080304,450,1380,0,0
2920,8745,2708,12,18,4,295,113,0.38305084745762713,14,161.8374534004032,4.58780672879388,6.2250620548675,455,1922,0,0
4754,5214,2789,50,4,6,147,146,0.9931972789115646,129,86.64770856096187,7.625308037988682,11.02899392998875,903,6600,1,1
3826,2826,1526,1,17,2,202,87,0.4306930693069307,8,212.79901367114812,4.269412213208241,8.212912162174378,343,3497,0,0
2708,7466,1673,5,18,13,128,58,0.453125,11,211.09955438167233,4.36068832793245,6.419564510310467,179,1595,0,0
3388,5496,3550,23,12,9,128,106,0.828125,11,272.65386133761973,5.836796452278442,8.205428715126258,325,3936,0,0
1229,7002,1673,23,2,4,243,24,0.09876543209876543,10,326.2296515021282,5.867464664055916,7.96868951629102,415,3725,0,0
3829,7506,3538,16,4,5,68,48,0.7058823529411765,17,243.7528000748586,4.462838686948472,7.754940901583183,159,1830,0,0
3017,6033,3554,9,8,0,59,50,0.847457627118644,15,307.1392496492994,5.157802865778741,9.086268736154587,281,1722,0,0
4427,7517,655,27,1,3,184,164,0.8913043478260869,136,55.03736242026136,8.42377136265242,11.917018133636446,1275,10099,0,1
2043,5546,3389,6,14,10,231,45,0.19480519480519481,17,194.62696098251143,5.880301802444828,6.941869337582374,228,2079,0,0
917,4007,628,12,11,11,140,62,0.44285714285714284,1,300.7968611781778,5.0966202540313175,7.351770267171132,420,4782,0,0
593,4345,1401,13,9,2,232,59,0.2543103448275862,8,255.51337592923284,6.116761093172981,8.737412893508836,230,1034,0,0
3168,8721,2835,7,2,6,109,31,0.28440366972477066,19,150.4008231295066,5.520002318799146,7.310395666999294,474,1268,0,0
4950,1361,2817,46,2,3,193,160,0.8290155440414507,133,100.86884213083624,9.42093417683667,15.228497207186674,1492,4625,1,1
